store,category,day_of_week,month,revenue
S10,Home Care,Tuesday,2024-01,36472.24999999999
S10,Home Care,Wednesday,2024-01,22322.700000000008
S10,Personal Care,Friday,2024-01,34131.68
S10,Personal Care,Monday,2024-01,51884.55999999998
S10,Personal Care,Saturday,2024-01,56825.25999999999
S10,Personal Care,Sunday,2024-01,57439.20999999999
S10,Personal Care,Thursday,2024-01,40047.05
S10,Personal Care,Tuesday,2024-01,41865.520000000004
S10,Personal Care,Wednesday,2024-01,44084.78999999998
S10,Spices & Masala,Friday,2024-01,17487.820000000003
S10,Spices & Masala,Monday,2024-01,24776.279999999988
S10,Spices & Masala,Saturday,2024-01,32474.8
S10,Spices & Masala,Sunday,2024-01,28631.390000000003
S10,Spices & Masala,Thursday,2024-01,20328.72
S10,Spices & Masala,Tuesday,2024-01,21887.829999999994
S10,Spices & Masala,Wednesday,2024-01,21118.490000000005
S10,Staples & Grains,Friday,2024-01,138543.40999999997
S10,Staples & Grains,Monday,2024-01,80607.65
S10,Staples & Grains,Saturday,2024-01,126107.97999999998
S10,Staples & Grains,Sunday,2024-01,124221.63000000002
S10,Staples & Grains,Thursday,2024-01,104166.23000000001
S10,Staples & Grains,Tuesday,2024-01,119940.10999999999
S10,Staples & Grains,Wednesday,2024-01,98115.32999999993
S10,Stationery & General,Friday,2024-01,22929.110000000004
S10,Stationery & General,Monday,2024-01,19300.210000000003
S10,Stationery & General,Saturday,2024-01,31470.120000000003
S10,Stationery & General,Sunday,2024-01,41216.32999999997
S10,Stationery & General,Thursday,2024-01,20824.07
S10,Stationery & General,Tuesday,2024-01,26844.420000000006
S10,Stationery & General,Wednesday,2024-01,33263.56999999999
S10,UNKNOWN,Friday,2024-01,-4698.79
S10,UNKNOWN,Monday,2024-01,-6257.989999999998
S10,UNKNOWN,Saturday,2024-01,-11341.230000000001
S10,UNKNOWN,Sunday,2024-01,-9207.83
S10,UNKNOWN,Thursday,2024-01,-5369.120000000001
S10,UNKNOWN,Tuesday,2024-01,-8231.490000000002
S10,UNKNOWN,Wednesday,2024-01,-6051.9800000000005
S10,Baby Care,Friday,2024-02,116351.88999999994
S10,Baby Care,Monday,2024-02,64449.16999999999
S10,Baby Care,Saturday,2024-02,137785.33
S10,Baby Care,Sunday,2024-02,117793.86999999998
S10,Baby Care,Thursday,2024-02,118916.48000000003
S10,Baby Care,Tuesday,2024-02,58980.810000000005
S10,Baby Care,Wednesday,2024-02,90934.92999999998
S10,Bakery,Friday,2024-02,14492.230000000005
S10,Bakery,Monday,2024-02,6869.43
S10,Bakery,Saturday,2024-02,20847.339999999997
S10,Bakery,Sunday,2024-02,16065.94
S10,Bakery,Thursday,2024-02,12097.410000000003
S10,Bakery,Tuesday,2024-02,10049.97
S10,Bakery,Wednesday,2024-02,14647.14
S10,Beverages,Friday,2024-02,32081.310000000005
S10,Beverages,Monday,2024-02,22405.99
S10,Beverages,Saturday,2024-02,34470.280000000006
S10,Beverages,Sunday,2024-02,43320.80000000002
S10,Beverages,Thursday,2024-02,29462.819999999996
S10,Beverages,Tuesday,2024-02,16057.880000000001
S10,Beverages,Wednesday,2024-02,13349.310000000001
S10,Biscuits & Snacks,Friday,2024-02,6618.42
S10,Biscuits & Snacks,Monday,2024-02,5947.679999999998
S10,Biscuits & Snacks,Saturday,2024-02,11568.550000000007
S10,Biscuits & Snacks,Sunday,2024-02,8228.829999999998
S10,Biscuits & Snacks,Thursday,2024-02,9084.300000000003
S10,Biscuits & Snacks,Tuesday,2024-02,4493.31
S10,Biscuits & Snacks,Wednesday,2024-02,4558.969999999999
S10,Confectionery,Friday,2024-02,15996.99
S10,Confectionery,Monday,2024-02,15143.239999999998
S10,Confectionery,Saturday,2024-02,29924.140000000007
S10,Confectionery,Sunday,2024-02,17862.109999999997
S10,Confectionery,Thursday,2024-02,18821.79
S10,Confectionery,Tuesday,2024-02,10232.8
S10,Confectionery,Wednesday,2024-02,11993.84
S10,Dairy,Friday,2024-02,43985.52
S10,Dairy,Monday,2024-02,17670.100000000002
S10,Dairy,Saturday,2024-02,56961.700000000004
S10,Dairy,Sunday,2024-02,66971.2
S10,Dairy,Thursday,2024-02,54967.49999999998
S10,Dairy,Tuesday,2024-02,30005.890000000003
S10,Dairy,Wednesday,2024-02,38010.59999999999
S10,Edible Oils,Friday,2024-02,106081.45
S10,Edible Oils,Monday,2024-02,68945.43999999996
S10,Edible Oils,Saturday,2024-02,108341.09999999996
S10,Edible Oils,Sunday,2024-02,99940.97
S10,Edible Oils,Thursday,2024-02,135258.45999999996
S10,Edible Oils,Tuesday,2024-02,94842.32
S10,Edible Oils,Wednesday,2024-02,53824.340000000004
S10,Frozen & Ready to Eat,Friday,2024-02,31192.660000000003
S10,Frozen & Ready to Eat,Monday,2024-02,30829.499999999996
S10,Frozen & Ready to Eat,Saturday,2024-02,38192.31999999999
S10,Frozen & Ready to Eat,Sunday,2024-02,53167.59999999997
S10,Frozen & Ready to Eat,Thursday,2024-02,26718.19000000001
S10,Frozen & Ready to Eat,Tuesday,2024-02,22753.21
S10,Frozen & Ready to Eat,Wednesday,2024-02,35722.29
S10,Fruits & Vegetables,Friday,2024-02,15651.739999999998
S10,Fruits & Vegetables,Monday,2024-02,7619.95
S10,Fruits & Vegetables,Saturday,2024-02,18220.080000000005
S10,Fruits & Vegetables,Sunday,2024-02,23136.47
S10,Fruits & Vegetables,Thursday,2024-02,14403.490000000003
S10,Fruits & Vegetables,Tuesday,2024-02,14458.679999999998
S10,Fruits & Vegetables,Wednesday,2024-02,10955.349999999999
S10,Home Care,Friday,2024-02,25412.799999999996
S10,Home Care,Monday,2024-02,27339.749999999996
S10,Home Care,Saturday,2024-02,49978.679999999986
S10,Home Care,Sunday,2024-02,32209.879999999997
S10,Home Care,Thursday,2024-02,31081.18
S10,Home Care,Tuesday,2024-02,19343.03
S10,Home Care,Wednesday,2024-02,20924.890000000007
S10,Personal Care,Friday,2024-02,42309.84999999999
S10,Personal Care,Monday,2024-02,21024.99
S10,Personal Care,Saturday,2024-02,45099.810000000005
S10,Personal Care,Sunday,2024-02,59292.78999999999
S10,Personal Care,Thursday,2024-02,46463.20999999999
S10,Personal Care,Tuesday,2024-02,39087.02999999999
S10,Personal Care,Wednesday,2024-02,23593.25
S10,Spices & Masala,Friday,2024-02,22448.000000000004
S10,Spices & Masala,Monday,2024-02,21619.64
S10,Spices & Masala,Saturday,2024-02,25708.410000000003
S10,Spices & Masala,Sunday,2024-02,28397.04
S10,Spices & Masala,Thursday,2024-02,20118.63000000001
S10,Spices & Masala,Tuesday,2024-02,14022.509999999998
S10,Spices & Masala,Wednesday,2024-02,15831.220000000003
S10,Staples & Grains,Friday,2024-02,142337.11000000004
S10,Staples & Grains,Monday,2024-02,89762.29
S10,Staples & Grains,Saturday,2024-02,177022.55000000002
S10,Staples & Grains,Sunday,2024-02,112700.12999999999
S10,Staples & Grains,Thursday,2024-02,135009.99
S10,Staples & Grains,Tuesday,2024-02,60611.310000000005
S10,Staples & Grains,Wednesday,2024-02,89638.75999999997
S10,Stationery & General,Friday,2024-02,29064.62
S10,Stationery & General,Monday,2024-02,13666.089999999998
S10,Stationery & General,Saturday,2024-02,35069.470000000016
S10,Stationery & General,Sunday,2024-02,42595.94999999999
S10,Stationery & General,Thursday,2024-02,31065.380000000012
S10,Stationery & General,Tuesday,2024-02,25334.200000000004
S10,Stationery & General,Wednesday,2024-02,24720.09000000001
S10,UNKNOWN,Friday,2024-02,-5736.0999999999985
S10,UNKNOWN,Monday,2024-02,-4408.75
S10,UNKNOWN,Saturday,2024-02,-7225.279999999999
S10,UNKNOWN,Sunday,2024-02,-6757.35
S10,UNKNOWN,Thursday,2024-02,-6024.889999999999
S10,UNKNOWN,Tuesday,2024-02,-3307.19
S10,UNKNOWN,Wednesday,2024-02,-6309.83
S10,Baby Care,Friday,2024-03,153191.04000000004
S10,Baby Care,Monday,2024-03,93067.02999999998
S10,Baby Care,Saturday,2024-03,178020.86000000002
S10,Baby Care,Sunday,2024-03,194255.3299999999
S10,Baby Care,Thursday,2024-03,89928.40999999997
S10,Baby Care,Tuesday,2024-03,90650.58999999998
S10,Baby Care,Wednesday,2024-03,88795.43999999999
S10,Bakery,Friday,2024-03,21671.41999999999
S10,Bakery,Monday,2024-03,15665.779999999999
S10,Bakery,Saturday,2024-03,17952.26
S10,Bakery,Sunday,2024-03,24231.23000000001
S10,Bakery,Thursday,2024-03,11694.14
S10,Bakery,Tuesday,2024-03,9952.830000000002
S10,Bakery,Wednesday,2024-03,14279.640000000003
S10,Beverages,Friday,2024-03,44193.179999999986
S10,Beverages,Monday,2024-03,26811.859999999997
S10,Beverages,Saturday,2024-03,48261.07
S10,Beverages,Sunday,2024-03,44072.16000000003
S10,Beverages,Thursday,2024-03,34198.090000000004
S10,Beverages,Tuesday,2024-03,13475.09
S10,Beverages,Wednesday,2024-03,20822.93
S10,Biscuits & Snacks,Friday,2024-03,10182.629999999997
S10,Biscuits & Snacks,Monday,2024-03,6981.669999999999
S10,Biscuits & Snacks,Saturday,2024-03,19440.850000000013
S10,Biscuits & Snacks,Sunday,2024-03,16176.850000000004
S10,Biscuits & Snacks,Thursday,2024-03,5644.5899999999965
S10,Biscuits & Snacks,Tuesday,2024-03,6061.110000000001
S10,Biscuits & Snacks,Wednesday,2024-03,6834.970000000001
S10,Confectionery,Friday,2024-03,25130.330000000005
S10,Confectionery,Monday,2024-03,13272.200000000003
S10,Confectionery,Saturday,2024-03,35643.220000000016
S10,Confectionery,Sunday,2024-03,32421.980000000018
S10,Confectionery,Thursday,2024-03,16261.15
S10,Confectionery,Tuesday,2024-03,14462.050000000003
S10,Confectionery,Wednesday,2024-03,12418.790000000006
S10,Dairy,Friday,2024-03,56681.37000000001
S10,Dairy,Monday,2024-03,32557.140000000003
S10,Dairy,Saturday,2024-03,67123.67
S10,Dairy,Sunday,2024-03,71871.15999999999
S10,Dairy,Thursday,2024-03,41435.39000000001
S10,Dairy,Tuesday,2024-03,25833.240000000005
S10,Dairy,Wednesday,2024-03,39971.51999999999
S10,Edible Oils,Friday,2024-03,133456.3499999999
S10,Edible Oils,Monday,2024-03,60897.41000000002
S10,Edible Oils,Saturday,2024-03,156441.35000000003
S10,Edible Oils,Sunday,2024-03,139736.75999999992
S10,Edible Oils,Thursday,2024-03,63514.16
S10,Edible Oils,Tuesday,2024-03,52635.299999999996
S10,Edible Oils,Wednesday,2024-03,119849.06999999998
S10,Frozen & Ready to Eat,Friday,2024-03,46248.53
S10,Frozen & Ready to Eat,Monday,2024-03,38036.66
S10,Frozen & Ready to Eat,Saturday,2024-03,47792.360000000015
S10,Frozen & Ready to Eat,Sunday,2024-03,60977.91999999999
S10,Frozen & Ready to Eat,Thursday,2024-03,30911.190000000006
S10,Frozen & Ready to Eat,Tuesday,2024-03,23818.750000000007
S10,Frozen & Ready to Eat,Wednesday,2024-03,30841.029999999995
S10,Fruits & Vegetables,Friday,2024-03,19284.05
S10,Fruits & Vegetables,Monday,2024-03,15457.92
S10,Fruits & Vegetables,Saturday,2024-03,30012.829999999998
S10,Fruits & Vegetables,Sunday,2024-03,32960.950000000004
S10,Fruits & Vegetables,Thursday,2024-03,10920.279999999999
S10,Fruits & Vegetables,Tuesday,2024-03,12184.42
S10,Fruits & Vegetables,Wednesday,2024-03,14602.900000000003
S10,Home Care,Friday,2024-03,53074.929999999986
S10,Home Care,Monday,2024-03,26437.91
S10,Home Care,Saturday,2024-03,57986.130000000005
S10,Home Care,Sunday,2024-03,54500.52
S10,Home Care,Thursday,2024-03,34641.69000000002
S10,Home Care,Tuesday,2024-03,22989.59
S10,Home Care,Wednesday,2024-03,26289.15000000001
S10,Personal Care,Friday,2024-03,61149.28999999999
S10,Personal Care,Monday,2024-03,39524.44999999999
S10,Personal Care,Saturday,2024-03,82623.55000000002
S10,Personal Care,Sunday,2024-03,65630.71999999997
S10,Personal Care,Thursday,2024-03,36891.979999999996
S10,Personal Care,Tuesday,2024-03,33881.41
S10,Personal Care,Wednesday,2024-03,21233.739999999994
S10,Spices & Masala,Friday,2024-03,27122.769999999986
S10,Spices & Masala,Monday,2024-03,27552.499999999996
S10,Spices & Masala,Saturday,2024-03,40143.67000000001
S10,Spices & Masala,Sunday,2024-03,42087.33
S10,Spices & Masala,Thursday,2024-03,19603.440000000006
S10,Spices & Masala,Tuesday,2024-03,15151.200000000003
S10,Spices & Masala,Wednesday,2024-03,14598.35
S10,Staples & Grains,Friday,2024-03,209866.70000000004
S10,Staples & Grains,Monday,2024-03,99644.97
S10,Staples & Grains,Saturday,2024-03,169133.30000000002
S10,Staples & Grains,Sunday,2024-03,188161.3
S10,Staples & Grains,Thursday,2024-03,72737.16
S10,Staples & Grains,Tuesday,2024-03,57405.380000000005
S10,Staples & Grains,Wednesday,2024-03,71940.71999999999
S10,Stationery & General,Friday,2024-03,42373.77000000002
S10,Stationery & General,Monday,2024-03,23437.09999999999
S10,Stationery & General,Saturday,2024-03,56527.719999999994
S10,Stationery & General,Sunday,2024-03,50038.95
S10,Stationery & General,Thursday,2024-03,16297.439999999995
S10,Stationery & General,Tuesday,2024-03,21496.579999999994
S10,Stationery & General,Wednesday,2024-03,20444.12
S10,UNKNOWN,Friday,2024-03,-7686.5199999999995
S10,UNKNOWN,Monday,2024-03,-4007.95
S10,UNKNOWN,Saturday,2024-03,-7353.399999999999
S10,UNKNOWN,Sunday,2024-03,-10466.149999999998
S10,UNKNOWN,Thursday,2024-03,-5495.860000000001
S10,UNKNOWN,Tuesday,2024-03,-1770.9
S10,UNKNOWN,Wednesday,2024-03,-6453.88
S10,Baby Care,Friday,2024-04,97417.60999999997
S10,Baby Care,Monday,2024-04,98457.71999999993
S10,Baby Care,Saturday,2024-04,139347.53999999995
S10,Baby Care,Sunday,2024-04,117722.89999999994
S10,Baby Care,Thursday,2024-04,74011.69999999998
S10,Baby Care,Tuesday,2024-04,78026.27999999998
S10,Baby Care,Wednesday,2024-04,86457.62999999998
S10,Bakery,Friday,2024-04,15278.099999999999
S10,Bakery,Monday,2024-04,11077.650000000003
S10,Bakery,Saturday,2024-04,27224.629999999994
S10,Bakery,Sunday,2024-04,15706.950000000004
S10,Bakery,Thursday,2024-04,12182.11
S10,Bakery,Tuesday,2024-04,12072.419999999998
S10,Bakery,Wednesday,2024-04,9955.06
S10,Beverages,Friday,2024-04,38330.82000000001
S10,Beverages,Monday,2024-04,21829.340000000004
S10,Beverages,Saturday,2024-04,32150.340000000015
S10,Beverages,Sunday,2024-04,39751.42000000001
S10,Beverages,Thursday,2024-04,18241.19
S10,Beverages,Tuesday,2024-04,31888.03999999999
S10,Beverages,Wednesday,2024-04,21786.450000000004
S10,Biscuits & Snacks,Friday,2024-04,9212.220000000001
S10,Biscuits & Snacks,Monday,2024-04,4620.260000000001
S10,Biscuits & Snacks,Saturday,2024-04,12020.009999999998
S10,Biscuits & Snacks,Sunday,2024-04,12177.109999999997
S10,Biscuits & Snacks,Thursday,2024-04,6094.820000000001
S10,Biscuits & Snacks,Tuesday,2024-04,8561.300000000001
S10,Biscuits & Snacks,Wednesday,2024-04,4304.1
S10,Confectionery,Friday,2024-04,22849.920000000006
S10,Confectionery,Monday,2024-04,20645.86
S10,Confectionery,Saturday,2024-04,28845.010000000006
S10,Confectionery,Sunday,2024-04,30105.559999999994
S10,Confectionery,Thursday,2024-04,18831.18
S10,Confectionery,Tuesday,2024-04,19526.86
S10,Confectionery,Wednesday,2024-04,14314.019999999997
S10,Dairy,Friday,2024-04,45424.069999999985
S10,Dairy,Monday,2024-04,36441.19999999999
S10,Dairy,Saturday,2024-04,53630.81
S10,Dairy,Sunday,2024-04,64507.09000000002
S10,Dairy,Thursday,2024-04,26741.190000000002
S10,Dairy,Tuesday,2024-04,50826.719999999994
S10,Dairy,Wednesday,2024-04,23061.62
S10,Edible Oils,Friday,2024-04,118659.46000000002
S10,Edible Oils,Monday,2024-04,51497.600000000006
S10,Edible Oils,Saturday,2024-04,132993.67
S10,Edible Oils,Sunday,2024-04,115418.06999999993
S10,Edible Oils,Thursday,2024-04,56471.159999999996
S10,Edible Oils,Tuesday,2024-04,78025.21999999999
S10,Edible Oils,Wednesday,2024-04,58714.64
S10,Frozen & Ready to Eat,Friday,2024-04,37476.2
S10,Frozen & Ready to Eat,Monday,2024-04,29361.280000000006
S10,Frozen & Ready to Eat,Saturday,2024-04,50456.91999999998
S10,Frozen & Ready to Eat,Sunday,2024-04,37844.76
S10,Frozen & Ready to Eat,Thursday,2024-04,36442.939999999995
S10,Frozen & Ready to Eat,Tuesday,2024-04,37426.61000000001
S10,Frozen & Ready to Eat,Wednesday,2024-04,23882.3
S10,Fruits & Vegetables,Friday,2024-04,18447.010000000013
S10,Fruits & Vegetables,Monday,2024-04,13017.589999999997
S10,Fruits & Vegetables,Saturday,2024-04,25117.989999999994
S10,Fruits & Vegetables,Sunday,2024-04,16289.289999999999
S10,Fruits & Vegetables,Thursday,2024-04,11407.359999999999
S10,Fruits & Vegetables,Tuesday,2024-04,17749.700000000008
S10,Fruits & Vegetables,Wednesday,2024-04,16727.85
S10,Home Care,Friday,2024-04,37883.13000000002
S10,Home Care,Monday,2024-04,21143.239999999998
S10,Home Care,Saturday,2024-04,46376.84999999999
S10,Home Care,Sunday,2024-04,37106.710000000014
S10,Home Care,Thursday,2024-04,24129.559999999994
S10,Home Care,Tuesday,2024-04,26552.790000000008
S10,Home Care,Wednesday,2024-04,30165.68999999999
S10,Personal Care,Friday,2024-04,44353.65000000001
S10,Personal Care,Monday,2024-04,39907.24000000001
S10,Personal Care,Saturday,2024-04,80890.01
S10,Personal Care,Sunday,2024-04,39808.42
S10,Personal Care,Thursday,2024-04,30080.499999999996
S10,Personal Care,Tuesday,2024-04,25318.75
S10,Personal Care,Wednesday,2024-04,22823.5
S10,Spices & Masala,Friday,2024-04,29101.120000000014
S10,Spices & Masala,Monday,2024-04,15200.810000000001
S10,Spices & Masala,Saturday,2024-04,29996.100000000002
S10,Spices & Masala,Sunday,2024-04,25886.719999999994
S10,Spices & Masala,Thursday,2024-04,16409.78
S10,Spices & Masala,Tuesday,2024-04,18681.859999999993
S10,Spices & Masala,Wednesday,2024-04,17296.35
S10,Staples & Grains,Friday,2024-04,140146.81999999995
S10,Staples & Grains,Monday,2024-04,76089.44999999998
S10,Staples & Grains,Saturday,2024-04,179968.98000000004
S10,Staples & Grains,Sunday,2024-04,130181.05
S10,Staples & Grains,Thursday,2024-04,84495.90999999999
S10,Staples & Grains,Tuesday,2024-04,92568.94999999997
S10,Staples & Grains,Wednesday,2024-04,104003.51999999999
S10,Stationery & General,Friday,2024-04,38122.68000000001
S10,Stationery & General,Monday,2024-04,23270.39
S10,Stationery & General,Saturday,2024-04,48558.08999999999
S10,Stationery & General,Sunday,2024-04,35927.44000000001
S10,Stationery & General,Thursday,2024-04,20199.17
S10,Stationery & General,Tuesday,2024-04,27686.159999999996
S10,Stationery & General,Wednesday,2024-04,31148.2
S10,UNKNOWN,Friday,2024-04,-5438.36
S10,UNKNOWN,Monday,2024-04,-4263.090000000001
S10,UNKNOWN,Saturday,2024-04,-6882.66
S10,UNKNOWN,Sunday,2024-04,-6651.73
S10,UNKNOWN,Thursday,2024-04,-3201.5299999999997
S10,UNKNOWN,Tuesday,2024-04,-5334.380000000001
S10,UNKNOWN,Wednesday,2024-04,-3196.74
S10,Baby Care,Friday,2024-05,144614.02999999997
S10,Baby Care,Monday,2024-05,75556.69999999998
S10,Baby Care,Saturday,2024-05,173852.47
S10,Baby Care,Sunday,2024-05,176115.25000000006
S10,Baby Care,Thursday,2024-05,104506.60000000002
S10,Baby Care,Tuesday,2024-05,129352.68999999996
S10,Baby Care,Wednesday,2024-05,79856.69
S10,Bakery,Friday,2024-05,22389.41000000001
S10,Bakery,Monday,2024-05,13863.649999999998
S10,Bakery,Saturday,2024-05,25953.169999999995
S10,Bakery,Sunday,2024-05,18234.88
S10,Bakery,Thursday,2024-05,14146.820000000002
S10,Bakery,Tuesday,2024-05,11318.670000000002
S10,Bakery,Wednesday,2024-05,16881.13
S10,Beverages,Friday,2024-05,34731.61000000001
S10,Beverages,Monday,2024-05,22108.20000000001
S10,Beverages,Saturday,2024-05,39542.950000000004
S10,Beverages,Sunday,2024-05,30591.529999999995
S10,Beverages,Thursday,2024-05,37950.53
S10,Beverages,Tuesday,2024-05,32795.630000000005
S10,Beverages,Wednesday,2024-05,38136.36000000001
S10,Biscuits & Snacks,Friday,2024-05,11489.119999999997
S10,Biscuits & Snacks,Monday,2024-05,7165.69
S10,Biscuits & Snacks,Saturday,2024-05,14585.179999999997
S10,Biscuits & Snacks,Sunday,2024-05,10221.619999999995
S10,Biscuits & Snacks,Thursday,2024-05,10368.869999999997
S10,Biscuits & Snacks,Tuesday,2024-05,7029.869999999998
S10,Biscuits & Snacks,Wednesday,2024-05,9859.83
S10,Confectionery,Friday,2024-05,26815.23000000001
S10,Confectionery,Monday,2024-05,19929.510000000006
S10,Confectionery,Saturday,2024-05,30511.280000000002
S10,Confectionery,Sunday,2024-05,28624.08000000001
S10,Confectionery,Thursday,2024-05,24863.720000000005
S10,Confectionery,Tuesday,2024-05,9872.589999999998
S10,Confectionery,Wednesday,2024-05,17827.360000000008
S10,Dairy,Friday,2024-05,59718.60999999993
S10,Dairy,Monday,2024-05,35441.759999999995
S10,Dairy,Saturday,2024-05,56819.62
S10,Dairy,Sunday,2024-05,72063.03000000001
S10,Dairy,Thursday,2024-05,48000.58
S10,Dairy,Tuesday,2024-05,50891.64
S10,Dairy,Wednesday,2024-05,56954.58999999998
S10,Edible Oils,Friday,2024-05,100893.1
S10,Edible Oils,Monday,2024-05,75941.62999999999
S10,Edible Oils,Saturday,2024-05,127801.32999999997
S10,Edible Oils,Sunday,2024-05,116135.37999999998
S10,Edible Oils,Thursday,2024-05,115851.31
S10,Edible Oils,Tuesday,2024-05,55786.86999999999
S10,Edible Oils,Wednesday,2024-05,87755.25999999998
S10,Frozen & Ready to Eat,Friday,2024-05,39250.06
S10,Frozen & Ready to Eat,Monday,2024-05,28357.599999999995
S10,Frozen & Ready to Eat,Saturday,2024-05,51213.29000000004
S10,Frozen & Ready to Eat,Sunday,2024-05,39724.37000000002
S10,Frozen & Ready to Eat,Thursday,2024-05,43145.40000000001
S10,Frozen & Ready to Eat,Tuesday,2024-05,36078.53000000002
S10,Frozen & Ready to Eat,Wednesday,2024-05,33541.30000000001
S10,Fruits & Vegetables,Friday,2024-05,26846.790000000008
S10,Fruits & Vegetables,Monday,2024-05,16350.460000000006
S10,Fruits & Vegetables,Saturday,2024-05,31356.190000000013
S10,Fruits & Vegetables,Sunday,2024-05,21429.490000000005
S10,Fruits & Vegetables,Thursday,2024-05,17167.61
S10,Fruits & Vegetables,Tuesday,2024-05,17680.020000000004
S10,Fruits & Vegetables,Wednesday,2024-05,21651.12999999999
S10,Home Care,Friday,2024-05,42768.55999999998
S10,Home Care,Monday,2024-05,24768.870000000003
S10,Home Care,Saturday,2024-05,57391.34
S10,Home Care,Sunday,2024-05,40323.729999999996
S10,Home Care,Thursday,2024-05,38011.100000000006
S10,Home Care,Tuesday,2024-05,28071.620000000003
S10,Home Care,Wednesday,2024-05,25655.62
S10,Personal Care,Friday,2024-05,59355.05999999999
S10,Personal Care,Monday,2024-05,29098.22
S10,Personal Care,Saturday,2024-05,70745.59999999999
S10,Personal Care,Sunday,2024-05,51593.71
S10,Personal Care,Thursday,2024-05,40092.98
S10,Personal Care,Tuesday,2024-05,25952.19000000001
S10,Personal Care,Wednesday,2024-05,41185.79
S10,Spices & Masala,Friday,2024-05,36595.42000000001
S10,Spices & Masala,Monday,2024-05,18266.220000000005
S10,Spices & Masala,Saturday,2024-05,27615.269999999997
S10,Spices & Masala,Sunday,2024-05,27840.139999999996
S10,Spices & Masala,Thursday,2024-05,25605.270000000008
S10,Spices & Masala,Tuesday,2024-05,16303.119999999999
S10,Spices & Masala,Wednesday,2024-05,18370.479999999996
S10,Staples & Grains,Friday,2024-05,155098.31999999995
S10,Staples & Grains,Monday,2024-05,88092.92999999998
S10,Staples & Grains,Saturday,2024-05,195127.65999999992
S10,Staples & Grains,Sunday,2024-05,121873.33000000003
S10,Staples & Grains,Thursday,2024-05,114198.39999999998
S10,Staples & Grains,Tuesday,2024-05,82274.75000000001
S10,Staples & Grains,Wednesday,2024-05,144876.82000000004
S10,Stationery & General,Friday,2024-05,41422.73
S10,Stationery & General,Monday,2024-05,20134.190000000002
S10,Stationery & General,Saturday,2024-05,33377.039999999986
S10,Stationery & General,Sunday,2024-05,36610.10999999999
S10,Stationery & General,Thursday,2024-05,32274.090000000004
S10,Stationery & General,Tuesday,2024-05,24819.579999999994
S10,Stationery & General,Wednesday,2024-05,27351.399999999998
S10,UNKNOWN,Friday,2024-05,-619.2299999999992
S10,UNKNOWN,Monday,2024-05,-5648.160000000001
S10,UNKNOWN,Saturday,2024-05,-10370.64
S10,UNKNOWN,Sunday,2024-05,-9367.589999999998
S10,UNKNOWN,Thursday,2024-05,-8594.94
S10,UNKNOWN,Tuesday,2024-05,-2346.2999999999997
S10,UNKNOWN,Wednesday,2024-05,-4316.53
S10,Baby Care,Friday,2024-06,90942.79000000001
S10,Baby Care,Monday,2024-06,75509.07
S10,Baby Care,Saturday,2024-06,150559.01000000004
S10,Baby Care,Sunday,2024-06,147878.05
S10,Baby Care,Thursday,2024-06,63356.15000000001
S10,Baby Care,Tuesday,2024-06,56472.17
S10,Baby Care,Wednesday,2024-06,112115.59999999998
S10,Bakery,Friday,2024-06,13896.070000000002
S10,Bakery,Monday,2024-06,15291.0
S10,Bakery,Saturday,2024-06,24344.829999999998
S10,Bakery,Sunday,2024-06,23719.84
S10,Bakery,Thursday,2024-06,15848.09
S10,Bakery,Tuesday,2024-06,9097.2
S10,Bakery,Wednesday,2024-06,9768.22
S10,Beverages,Friday,2024-06,37520.82000000001
S10,Beverages,Monday,2024-06,27768.39
S10,Beverages,Saturday,2024-06,44036.14
S10,Beverages,Sunday,2024-06,43596.22
S10,Beverages,Thursday,2024-06,27681.89
S10,Beverages,Tuesday,2024-06,28728.62
S10,Beverages,Wednesday,2024-06,24098.010000000002
S10,Biscuits & Snacks,Friday,2024-06,8320.700000000003
S10,Biscuits & Snacks,Monday,2024-06,5900.460000000001
S10,Biscuits & Snacks,Saturday,2024-06,12423.79
S10,Biscuits & Snacks,Sunday,2024-06,14442.349999999999
S10,Biscuits & Snacks,Thursday,2024-06,6945.419999999999
S10,Biscuits & Snacks,Tuesday,2024-06,7211.09
S10,Biscuits & Snacks,Wednesday,2024-06,9026.84
S10,Confectionery,Friday,2024-06,18625.16
S10,Confectionery,Monday,2024-06,16724.059999999998
S10,Confectionery,Saturday,2024-06,35274.340000000004
S10,Confectionery,Sunday,2024-06,28951.579999999998
S10,Confectionery,Thursday,2024-06,18776.95
S10,Confectionery,Tuesday,2024-06,15306.529999999999
S10,Confectionery,Wednesday,2024-06,15615.859999999997
S10,Dairy,Friday,2024-06,59907.12000000001
S10,Dairy,Monday,2024-06,42130.01000000001
S10,Dairy,Saturday,2024-06,88430.9
S10,Dairy,Sunday,2024-06,59958.35000000002
S10,Dairy,Thursday,2024-06,41881.45999999999
S10,Dairy,Tuesday,2024-06,39807.44
S10,Dairy,Wednesday,2024-06,39553.81
S10,Edible Oils,Friday,2024-06,108258.59999999999
S10,Edible Oils,Monday,2024-06,80222.57
S10,Edible Oils,Saturday,2024-06,169736.16
S10,Edible Oils,Sunday,2024-06,170546.78999999998
S10,Edible Oils,Thursday,2024-06,103860.57999999999
S10,Edible Oils,Tuesday,2024-06,72937.34
S10,Edible Oils,Wednesday,2024-06,78473.82999999999
S10,Frozen & Ready to Eat,Friday,2024-06,27254.509999999995
